"1",2.30329158677767e-06
"","x"
"1",1.74811800649275e-07
"","x"
"1",2.79098401949932e-05
"","x"
"1",1.58853538222029e-07
"","x"
"1",2.46495813826814e-06
"","x"
"1",8.31440062403115e-05
"","x"
"1",4.0149640956682e-06
"","x"
"1",4.21438838979302e-05
"","x"
"1",4.51692682859656e-05
"","x"
"1",2.59096551788446e-06
"","x"
"1",2.34359343218753e-07
"","x"
"1",4.76991389283411e-07
"","x"
"1",3.54352210843394e-09
"","x"
"1",1.18529446546762e-08
"","x"
"1",2.97099291037537e-08
"","x"
"1",5.39746191706198e-06
"","x"
"1",0.000262671926799144
"","x"
"1",1.36886205566603e-07
"","x"
"1",8.67681821584262e-06
"","x"
"1",1.46723602845286e-06
"","x"
"1",6.62075285421488e-06
"","x"
"1",9.15796765362008e-07
"","x"
"1",1.14532640316245e-09
"","x"
"1",-0.139770599039281
"","x"
"1",5.63372488002846e-07
"","x"
"1",1.77640024507779e-08
"","x"
"1",5.95954468918898e-06
"","x"
"1",8.88284850112517e-06
"","x"
"1",2.84628546168536e-07
"","x"
"1",5.25291845132533e-07
"","x"
"1",0.000151157595345834
"","x"
"1",0.0305819078213964
"","x"
"1",6.20699857804088e-06
"","x"
"1",0.00018954220356935
"","x"
"1",3.5574785215239e-07
"","x"
"1",27.7147615184641
"","x"
"1",0.0277595489602922
"","x"
"1",0.00117158950704549
"","x"
"1",-1.25826674706475e-07
"","x"
"1",-0.0075680025000141
"","x"
"1",-0.00057853890914894
"","x"
"1",-1.13339012104132e-06
"","x"
"1",-6.89019447276396e-05
"","x"
"1",-0.000159840170814884
"","x"
"1",-2.67390351917771e-09
"","x"
"1",-2.96099906174975e-09
"","x"
"1",-0.000133262953598227
"","x"
"1",-4.96497369195529e-07
"","x"
"1",0.00141028265932586
"","x"
"1",1.01091270988144
"","x"
"1",-1.39454486271454e-06
"","x"
"1",-4.80473481371334e-08
"","x"
"1",-0.00315066326102453
"","x"
"1",-4.69498634377027e-06
"","x"
"1",-0.00770257597315349
"","x"
"1",-0.000204821878098023
"","x"
"1",-1.48586316022651e-08
"","x"
"1",-7.91840050837499e-08
"","x"
"1",-2.57021958178236e-05
"","x"
"1",-0.00031213289876153
"","x"
"1",-0.000759634688527105
"","x"
"1",-0.00110194849293876
"","x"
"1",-8.10355369187433e-06
"","x"
"1",-1.35676203054044
"","x"
"1",-1.48732708031691e-07
"","x"
"1",-2.28372537154712e-06
"","x"
"1",-0.0120276082078732
"","x"
"1",81332.5840911437
"","x"
"1",-2.53300225785949e-08
"","x"
"1",-3.01453889343196e-06
"","x"
"1",-0.00306024061987542
"","x"
"1",-3.25270734116638e-07
"","x"
"1",-0.00515520374857914
"","x"
"1",-6.53361480215959e-05
"","x"
"1",-0.00017021027160494
"","x"
"1",-0.00429687496898623
"","x"
"1",-0.36279367232088
"","x"
"1",-0.0209794385988751
"","x"
"1",-0.0339850434806266
"","x"
"1",-0.0327196157887002
"","x"
"1",-0.0962804566147755
"","x"
"1",-0.0976352106565148
"","x"
"1",-2.31868542467522e-07
"","x"
"1",-2.3882384357575e-07
"","x"
"1",-8.05046519963977e-07
"","x"
"1",-4.41036185053487e-05
"","x"
"1",-0.282386288865382
"","x"
"1",-8.52119687353575e-05
"","x"
"1",-0.043375125314185
"","x"
"1",-3.84242512495086e-07
"","x"
"1",-0.000257314593692447
"","x"
"1",-9.10594504876048e-05
"","x"
"1",-4.43593701028519e-05
"","x"
"1",-0.000539156457140325
"","x"
"1",-3.81610101964452
"","x"
"1",-1.1909559650423e-06
"","x"
"1",-6.86032722772049e-07
"","x"
"1",-2.33632535754385e-05
"","x"
"1",-1.49923777660512e-05
"","x"
"1",-0.0137448429212572
"","x"
"1",-4.30603772714463e-08
"","x"
"1",-1.37401683695283e-06
"","x"
"1",-9.77476351418302e-06
"","x"
"1",-0.000195180451635548
"","x"
"1",-3.4248986549057e-09
"","x"
"1",-0.369767754276843
"","x"
"1",-9.77710335646753e-05
"","x"
"1",-0.00363596641644648
"","x"
"1",5.74889479455237
"","x"
"1",1.86362014882479
"","x"
"1",-0.0198614292522734
"","x"
"1",-1.03748452092648e-06
"","x"
"1",-1.54457880066259e-11
"","x"
"1",-0.0108669462447399
"","x"
"1",-0.00284613026139036
"","x"
"1",-0.159252861030222
"","x"
"1",-0.00291036093900104
"","x"
"1",-0.00132184508367256
"","x"
"1",-1.45541359877549e-06
"","x"
"1",-2.75254491717957e-09
"","x"
"1",1.50982412496222
"","x"
"1",1.62120607719862
"","x"
"1",0.1330558935542
"","x"
"1",0.000489140608103081
"","x"
"1",0.00224937535083691
"","x"
"1",-5.05467399969424e-06
"","x"
"1",-5.29910835951348e-08
"","x"
"1",-2.35253238767676e-07
"","x"
"1",-5.32726442494143e-06
"","x"
"1",-4.29779842972609e-06
"","x"
"1",-0.557854843099786
"","x"
"1",-0.0869139189788832
"","x"
"1",-7.94495846988686e-10
"","x"
"1",-2.95261864207861e-06
"","x"
"1",-0.2287624012815
"","x"
"1",-2.52952595336793e-08
"","x"
"1",-0.000178744048280714
"","x"
"1",-0.00144250559452441
"","x"
"1",-1.72152967086277e-06
"","x"
"1",-4.50207241237286e-05
"","x"
"1",-5.95088965783671e-07
"","x"
"1",-0.00344688146024623
"","x"
"1",-2.59653879048697e-07
"","x"
"1",-3.55962430644897e-06
"","x"
"1",0.0568877517022486
"","x"
"1",0.0561193268482896
"","x"
"1",-1.6043946646704e-07
"","x"
"1",-2.4175490519467e-08
"","x"
"1",-0.000475401771665718
"","x"
"1",-0.00064317728706853
"","x"
"1",-2.80477974674669e-06
"","x"
"1",-6.89054000633737e-11
"","x"
"1",-5.10345285830542e-05
"","x"
"1",-2.15825898945976e-05
"","x"
"1",-1.17432943902784e-05
"","x"
"1",-0.000219566555975815
"","x"
"1",-2.06484088519722e-07
"","x"
"1",-0.000163159758400727
"","x"
"1",-0.0255553741565555
"","x"
"1",-1.54884714677903e-06
"","x"
"1",-2.62845222281186e-07
"","x"
"1",-0.0584764206407851
"","x"
"1",-0.945796051487154
"","x"
"1",-6.63613025669212e-10
"","x"
"1",-0.288374617569561
"","x"
"1",-2.57025538495234e-05
"","x"
"1",-7.04250549350674e-08
"","x"
"1",-0.000654796877189057
"","x"
"1",-4.37679930087934e-06
"","x"
"1",-0.00424821733906278
"","x"
"1",-0.0024050378398951
"","x"
"1",-4.97497492491917e-08
"","x"
"1",-0.00258580546656351
"","x"
"1",-0.823847651271365
"","x"
"1",-3.52184647609885e-07
"","x"
"1",-1.64367755878762e-07
"","x"
"1",-5.65861140404827e-05
"","x"
"1",-0.000728590236625207
"","x"
"1",-0.000174070334238635
"","x"
"1",0.0239877377448252
"","x"
"1",7426.24109118793
"","x"
"1",88.7323321628719
"","x"
"1",0.12179293764143
"","x"
"1",8.85386923079977
"","x"
"1",0.495755895564798
"","x"
"1",0.220785059657828
"","x"
"1",0.120496926123849
"","x"
"1",-6.68719403493778e-05
"","x"
"1",-0.00199297269386195
"","x"
"1",-5.99431143832874e-06
"","x"
"1",-9.81484065443183e-06
"","x"
"1",0.000773213922464322
"","x"
"1",-1.72170879866597e-07
"","x"
"1",-0.0398478850963002
"","x"
"1",-0.0413274793180118
"","x"
"1",0.457264726103162
"","x"
"1",0.060029526640343
"","x"
"1",3.89805296386294
"","x"
"1",0.00010263078073515
"","x"
"1",2.13426101335185
"","x"
"1",0.0131713957380518
"","x"
"1",1.00542712279724
"","x"
"1",0.117660622057459
"","x"
"1",0.00116126314319361
"","x"
"1",0.563857506529814
"","x"
"1",0.000407665283458591
"","x"
"1",0.000514529803210984
"","x"
"1",0.00295251744093827
"","x"
"1",0.00289761540288547
"","x"
"1",0.0226064010940967
"","x"
"1",18.2282201237497
"","x"
"1",0.0362150196263258
"","x"
"1",0.000412905438126554
"","x"
"1",0.000142367607255556
"","x"
"1",0.00166704199698683
"","x"
"1",13.3652088065393
"","x"
"1",0.0171224908342134
"","x"
"1",0.00396714008622434
"","x"
"1",0.00658334663278398
"","x"
"1",6.78563819873608
"","x"
"1",1.26851162660702
"","x"
"1",0.000114734614312363
"","x"
"1",0.00204406335498719
"","x"
"1",0.00259736161397672
"","x"
"1",0.000893603967317746
"","x"
"1",2.00547833624127e-05
"","x"
"1",0.0109756829397425
"","x"
"1",0.00704714894565939
"","x"
"1",0.00078709007513128
"","x"
"1",0.0336731797958798
"","x"
"1",0.0150970198758744
"","x"
"1",0.00488965996141799
"","x"
"1",1.65962692104003
"","x"
"1",0.000848264142003341
"","x"
"1",0.000426673127230326
"","x"
"1",0.00350882927693152
"","x"
"1",4.85740863824802e-05
"","x"
"1",0.000107975174655967
"","x"
"1",0.000870772529971406
"","x"
"1",0.00316119822482985
"","x"
"1",0.000276274655755332
"","x"
"1",0.00164525826337564
"","x"
"1",0.236562678053019
"","x"
"1",0.0093140192837029
"","x"
"1",0.01076612231602
"","x"
"1",0.0118428526999517
"","x"
"1",1.12157091441104
"","x"
"1",0.000721860418369746
"","x"
"1",0.00343414454329127
"","x"
"1",0.00968615734888179
"","x"
"1",0.00404731931619204
"","x"
"1",2.09978661040999e-05
"","x"
"1",0.00130539330392029
"","x"
"1",0.00758843326817416
"","x"
"1",0.0216339473001028
"","x"
"1",0.000548509071170933
"","x"
"1",0.21954896541041
"","x"
"1",0.00134655933297204
"","x"
"1",0.000920056309970052
"","x"
"1",0.0548746094064132
"","x"
"1",0.0778579029993889
"","x"
"1",0.000413126961565702
"","x"
"1",0.000112989621016635
"","x"
"1",0.000447929033851047
"","x"
"1",0.0153765562248496
"","x"
"1",0.000198313772352708
"","x"
"1",0.00445687789685012
"","x"
"1",0.000256428358488048
"","x"
"1",9.70086056860386e-06
"","x"
"1",0.000912706724847279
"","x"
"1",0.00150691083091768
"","x"
"1",0.133924486276435
"","x"
"1",0.0640009720824999
"","x"
"1",2.47424081556424e-07
"","x"
"1",-3.69670437118111
"","x"
"1",-1.61893670404606
"","x"
"1",-0.0137600331071219
"","x"
"1",0.00320871287655183
"","x"
"1",0.00155963022724367
"","x"
"1",0.00402813876736374
"","x"
"1",2.92365398533168e-05
"","x"
"1",0.00707201351973064
"","x"
"1",0.00140382392322835
"","x"
"1",1.26667184779006
"","x"
"1",5.52435079389699e-06
"","x"
"1",64.9082143962819
"","x"
"1",2.30602074685524
"","x"
"1",-5.84869921516404e-05
"","x"
"1",-0.00236727282790436
"","x"
"1",-8.29731851922531e-07
"","x"
"1",-0.000444632102207743
"","x"
"1",-4.52770598987715e-05
"","x"
"1",-0.000149230995681468
"","x"
"1",-1.76053003526799e-07
"","x"
"1",-0.00469921624297898
"","x"
"1",-3.89397410124133e-06
"","x"
"1",-7.59605888774138e-06
"","x"
"1",-0.0733661046915532
"","x"
"1",-0.0246597524644478
"","x"
"1",-1.6715822907948e-05
"","x"
"1",-7.76692358354187e-06
"","x"
"1",-9.52295046693918e-06
"","x"
"1",-2.58586403481574e-06
"","x"
"1",-0.0400039971330131
"","x"
"1",-2.26602261197795e-05
"","x"
"1",-1.2168808029789e-07
"","x"
"1",-1.30460860801927e-07
"","x"
"1",-3.66714635078493e-07
"","x"
"1",-0.000875798337964334
"","x"
"1",-5.19437563364566e-05
"","x"
"1",-0.082317678422501
"","x"
"1",-7.01791019985494e-09
"","x"
"1",-0.0580301982800808
"","x"
"1",-0.0143713944555461
"","x"
"1",-4.67925657667845e-05
"","x"
"1",-0.0185420156205907
"","x"
"1",-0.0346551245630243
"","x"
"1",-0.0118140012852734
"","x"
"1",-6.87981299260878e-08
"","x"
"1",-0.000171362573683789
"","x"
"1",-433.046543574164
"","x"
"1",-228.978541787536
"","x"
"1",-261.392200979608
"","x"
"1",-3.11515649104e-06
"","x"
"1",-8.57774369986093e-09
"","x"
"1",-3.28590310206493e-06
"","x"
"1",-0.000116104808303194
"","x"
"1",-0.370926662161779
"","x"
"1",-0.714351286969304
"","x"
"1",-1.1348870061439e-07
"","x"
"1",-0.000547134312266981
"","x"
"1",-2.03811666086011e-09
"","x"
"1",-3.68058879912786e-05
"","x"
"1",-0.000516677771364771
